author,title,translation,label
TVR,"INS | Volumul lucrărilor de construcții a scăzut, în luna ianuarie a acestui an, cu 3,6%","Conform statisticii oficiale, în prima lună din 2021, pe elemente de structură s-au înregistrat scăderi astfel: la lucrările de reparaţii capitale - cu 13,3%, la lucrările de întreţinere şi reparaţii curente (-6,4%) şi la lucrările de construcţii noi (-1,5%).Totodată, pe obiecte de construcţii, volumul lucrărilor de construcţii a scăzut cu 19,5% la clădirile nerezidenţiale şi cu 17,3% la clădirile rezidenţiale. Pe de altă parte, construcţiile inginereşti au crescut cu 17%, raportat la perioada de referinţă.Potrivit sursei citate, ca serie ajustată în funcţie de numărul de zile lucrătoare şi de sezonalitate, volumul lucrărilor de construcţii s-a diminuat cu 3,7%, iar pe elemente de structură la scăzut la lucrările de reparaţii capitale cu 11,4%, la lucrările de întreţinere şi reparaţii curente cu 6,4% şi la lucrările de construcţii noi cu 2,8%. În plus, pe obiecte de construcţii, volumul lucrărilor de construcţii a scăzut la clădirile rezidenţiale cu 18,7% şi la clădirile nerezidenţiale cu 18,2%. În schimb, construcţiile inginereşti s-au majorat cu 11%.Datele INS relevă faptul că, în ianuarie 2021 comparativ cu decembrie 2020, volumul lucrărilor de construcţii a scăzut, ca serie brută, cu 64,7%, dar a crescut ca serie ajustată cu 1,1%.Scăderea înregistrată ca serie brută a fost determinată de situaţia în cazul lucrărilor de reparaţii capitale (-75,7%), lucrările de întreţinere şi reparaţii curente (-62,7%) şi lucrările de construcţii noi (-63,5%). De asemenea, pe obiecte de construcţii, au avut loc scăderi după cum urmează: la clădirile nerezidenţiale (-71,9%), la construcţiile inginereşti (-62,7%) şi la clădirile rezidenţiale (-58,4%).În acelaşi timp, ca serie ajustată în funcţie de numărul de zile lucrătoare şi de sezonalitate, creşterea volumului lucrărilor de construcţii cu 1,1% a fost evidenţiată la lucrările de întreţinere şi reparaţii curente - cu 23% şi la lucrările de construcţii noi (+3,8%). La polul opus s-au situat lucrările de reparaţii capitale, cu o scădere de 0,4%.Pe obiecte de construcţii, volumul lucrărilor de construcţii a crescut la construcţiile inginereşti cu 22,9% şi la clădirile rezidenţiale cu 0,7%, însă la clădirile nerezidenţiale au scăzut cu 19,2%.",1
TVR,"Cum va fi vremea astăzi: ploi în toată țara, temperaturi maxime între 2 și 10 grade Celsius. Ninsori în Maramureș, Transilvania, Moldova și la munte","Norii vor acoperi întreaga țară, vor da naștere la precipitații, ploi în multe zone, cantitățile de apă ar putea fi însemnate, izolat 25-30 de litri pe metrul pătrat.",1
TVR,Congo: Gorile filmate în libertate,"Uriașele animale își luau gustarea de dimineață, un mănunchi imens de frunze proaspete.",1
TVR,"#PeDatorie. Plata taxelor și impozitelor, cu reducere până pe 31 martie","Puteţi plăti şi după aceea, nu vă opreşte nimeni, dar n-ar strica să economisiţi nişte bani. În funcţie de impozitele pe care le aveţi de plătit anual, poate fi vorba de câteva zeci, poate chiar sute de lei. Şi mai e ceva. Nu vă mai îngrămădiţi la cozi! Mai ales acum, pe timp de pandemie. Avem destule opţiuni să plătim fără să mai aşteptăm la coadă, să ne aplecăm la ghişeu, să mai schimbăm bani şi hârtii.",1
TVR,"Cozi de tiruri la granița cu Ungaria, după restricțiile de circulație impuse de statul vecin","ACTUALIZARE Coloane mari de camioane s-au format, marţi dimineaţa, în principalele puncte de trecere de la frontiera cu Ungaria, pe sensul de ieşire din România, din cauza restricţiilor aplicate traficului greu până luni seara, astfel că şoferii aşteaptă între 80 şi 420 de minute pentru a ajunge la controlul de la graniţă.",1
TVR,"Moţiunea simplă a PSD împotriva ministrului Economiei, Claudiu Năsui, a picat la Senat","""Dacă o putere străină ostilă şi-ar fi propus să destabilizeze economia naţională şi producţia românească, cea mai rapidă cale de a realiza acest obiectiv ar fi fost să îl pună pe Claudiu Năsui ministru al Economiei. Niciun fel de forţe oculte externe şi nici cele mai perfide planuri de subminare a unei economii naţionale nu ar fi reuşit, într-un an de zile, dezastrul produs de Claudiu Năsui în fruntea Ministerului Economiei, în doar 70 de zile"", se arată în moţiunea simplă depusă la Senat săptămâna trecută.Semnatarii moţiunii au susţinut că planurile ministrului Economiei vizează ""blocarea programelor de stimulare şi susţinere a economiei şi firmelor româneşti"", ""anulează acţiunile de susţinere a exporturilor româneşti"" şi ""vânzarea celor mai profitabile companii ale statului român"".Senatorii PSD l-au acuzat pe ministrul Năsui, pe care îl consideră ""un ministru penal"", că nu a redactat hotărârea de guvern pentru organizarea instituţiei pe care o conduce, după desprinderea de Ministerul Energiei.Iniţiatorii moţiunii mai susţin că ""cei care profită de pe urma prezenţei lui Claudiu Năsui la Ministerul Economiei sunt doar securiştii din spatele său şi firmele controlate de familia Năsui"".""Senatorii PSD solicită demiterea imediată a ministrului Economiei, Claudiu Năsui, cel care distruge economia României, prin sărăcirea ei cu 100 de milioane de euro în fiecare zi, prin blocarea investiţiilor şi care vrea să vândă economia României pe 2 lei, să omoare HoReCa şi să blocheze exporturile"", se arăta în finalul documentului.Senatorul PSD Radu Oprea a declarat miercurea trecută că moţiunea simplă este ""pe deplin justificată şi foarte aşteptată"" de către antreprenorii din România, pentru că ministrul Economiei ""nu are nicio viziune şi niciun mesaj pentru antreprenori"".",1
TVR,Autorităţile analizează posibilitatea ca turiştii străini care vin în România să prezinte obligatoriu un test Covid negativ,"La plecare, Năsui a fost întrebat de jurnalişti despre strategia Guvernului în ceea ce priveşte turismul în viitorul sezon, mai exact dacă va exista un paşaport de vaccinare.",1
TVR,Mesaje pentru Ziua Maghiarilor de Pretutindeni,"""Suntem diferiţi prin cultură şi tradiţii, dar aceste diferenţe nu ne separă, nu suntem adversari, dimpotrivă, trebuie să fim uniţi în diversitate, să devenim mai puternici şi mai înţelepţi, să construim împreună"", a transmis și premierul Florin Cîțu.",1
TVR,"Premierul Florin Cîțu, după ședința CNCCI: Am cerut creșterea numărului real de paturi ATI la 1600 și identificarea unor spitale noi anti-COVID",1. Creșterea numărului real de paturi ATI la 1600. Identificarea unor spitale noi care ar putea sa se alăture celor existente in lupta anti-COVID.,1
TVR,"Cîțu: M-aș fi vaccinat cu oricare dintre aceste vaccinuri. Am încredere în experți. Din punctul meu de vedere, acțiunile împotriva campaniei de vaccinare sunt similare acțiunilor unor teroriști","El  a atras atenția că există o campanie împotriva acestor acțiuni pe care le ia guvernul pentru a opri pandemia, portului măștii, împotriva măsurilor sanitare, împotriva campaniei de vaccinare și din punctul său de vedere aceste acțiuni sunt similare cu acțiunile unor teroriști.",1
TVR,"Proiect: Introducerea educaţiei pentru mediu în învăţământul primar şi gimnazial, începând din anul şcolar 2022-2023","""Ministerul Educaţiei, în colaborare cu Ministerului Mediului, Apelor şi Pădurilor, elaborează o strategie privind educaţia pentru mediu până la 31 decembrie 2021. Strategia va fi transpusă în planurile-cadru pentru învăţământul primar şi gimnazial începând cu anul şcolar 2022-2023"", prevede proiectul.",1
TVR,"Turcan, despre continuarea activității de către persoanele aflate la pensie: Cumulul pensiei cu salariul interzis. Care sunt excepțiile. Proiectul este supus dezbaterii publice",Cumul pensiei cu salariul la stat nu va mai fi posibil dacă proiectul prezentat de Raluca Turcan va fi aprobat.,1
TVR,Corpul de control al premierului face verificări la INSP pe tema siguranţei sistemelor informatice gestionate de instituţie,"Cifrele publicate de Ministerul Sănătății privind vaccinarea au adus noi controverse în spațiul public. Baza de date arată că mai mulți români ar fi fost imunizați peste rând. Sunt, de fapt, persoanele din categoriile vulnerabile, care nu aveau nevoie de programare, susține coordonatorul campaniei de vaccinare. Deși Ministrul Sănătății vorbește despre transparență, admite că unele cifre nu sunt reale.",1
TVR,Vicepremierul Dan Barna: Am primit o invitație de la Departamentul pentru Lupta Antifraudă pentru a furniza informații în legătură cu un proiect aflat în verificare,"""În aceste zile solicitarea mea a dat roade și am primit o invitație de la DLAF pentru, și citez, 'furnizarea informațiilor pe care le dețineți în legătură cu activitatea desfășurată în cadrul proiectului' aflat în verificare. Era foarte bine dacă această invitație nu s-ar fi lăsat atât așteptată - am solicitat chiar eu acest lucru încă din campania de la prezidențiale din 2019, când s-au speculat din păcate enorm de multe neadevăruri în spațiul public"", explică vicepremierul.",1
TVR,Publicarea datelor despre vaccinare agită apele în Guvern. Explicații pentru care mai mulți români s-au imunizat peste rând,"În spațiul public a început o întreagă discuție privind numărul celor care ar fi sărit sau nu rândul și s-au imunizat în această etapă. Premierul a cerut verificări la Ministerul Sănătății și așteaptă un raport, mai ales că nu a fost consultat înainte ca cifrele să fie făcute publice.Premierul FLORIN CÎȚU: “Am aflat din presă de prezentarea datelor. Am văzut mai multe interpretări în spațiul public, unele tendențioase și eu cred că cei care au publicat au datoria să le explice”.Nemulțumit e și ministrul de Interne, care susține că au fost publicate unele date secrete.LUCIAN BODE, ministrul de Interne: „Nu este normal ca ele să fie publicate cu adrese, legat de sistemul de apărare, sistemul de ordine publică, înțeleg că era vorba și de serviciile de informații”.Neînțelegerile vor fi lămurite de Corpul de Control al premierului. Specialiștii vor face verificări și îi vor prezenta lui Florin Cîțu un raport detaliat despre aceste informații care au ajuns în spațiul public.",1
TVR,Alin-Bogdan Stoica  a fost numit prefect al Capitalei. Au fost numiţi şi prefecţii de Tulcea şi Vaslui,"Totodată, în şedinţa de Executiv de miercuri au mai fost numiţi Marcel Ivanov, în funcţia de prefect al judeţului Tulcea, şi Marcel Lăudatu - prefect al judeţului Vaslui.",1
TVR,"Moţiune simplă a PSD împotriva ministrului Economiei. Dezbatere și vot, marți, în Senat","Moţiunea a fost depusă miercuri, în plen, de liderul grupului senatorilor PSD, Lucian Romaşcanu.",1
TVR,"Premierul Florin Cîțu: Planul național de redresare și reziliență va fi gata în câteva zile. ""Avansăm și avem un plan foarte bun""","""Îl vom prezenta românilor. Românii trebuie să ştie Planul Naţional de Redresare şi Rezilienţă. Îl vom prezenta public. Românii vor vedea planul, va fi aprobat în şedinţa de Guvern, o să fie transparent, deci nu trebuie doar social-democraţii... Este un program pentru toţi românii"", a declarat șeful executivului, citat de Agerpres.",1
TVR,"Marcel Ciolacu propune modificarea Constituției: Dacă un partid părăsește coaliția de guvernare, să fie convocate alegeri anticipate","""Vom face dezbateri pentru că vorbim de modificarea Constituţiei. Ştim foarte bine că în România e foarte greu să faci alegeri anticipate, datorită Constituţiei. Cred că democratic este să fie şi alegeri anticipate. Mi se pare singura ţară europeană care nu a avut alegeri anticipate în 30 de ani"", a adăugat liderul PSD. ""Îl anunţ astăzi pe domnul preşedinte că actualul Parlament nu mai reprezintă votul românilor după două - trei luni de la alegeri. Mâine, dacă sunt alegeri, PSD câştigă alegerile, nu cu 4 - 5 procente, detaşat. Şi ce faci în astfel de cazuri? Faci alegeri anticipate"", a punctat Ciolacu.",1
TVR,Președintele Iohannis le-a transmis o urare de 8 martie doamnelor și domnișoarelor,Şeful statului le-a transmis o urare doamnelor care l-au aşteptat la ieşirea din biserică.,1
TVR,"Premierul Florin Cîțu, la Focșani: Nu trebuie să ne relaxăm, trebuie să respectăm în continuare regulile. Economia trebuie să rămână deschisă, doar astfel putem plăti costul pandemiei","Florin Cîțu a subliniat că doar cu o economie deschisă vom putea plăti costul pandemiei: ""Voi lupta, cum am luptat și anul trecut, ca economia să rămână deschisă. Doar cu economie deschisă putem să plătim acest cost al pandemiei care, se pare că și anul acesta va fi unul ridicat.""",1
TVR,"10 august, un dosar cu bătaie lungă. Opinia ministrului Justiției și reacțiile societății civile","În apărarea ministrului vin două asociații, care consideră că explicațiile ar trebui cerute la DIICOT, instituție a cărei conducere este numită de președinte și care în 2020 a clasat Dosarul 10 August. Cele două asociații califică mesajul președintelui drept o încercare de manipulare a opiniei publice.",1
TVR,M. Educaţiei solicită CNSU ca elevii din clasele terminale să poată participa la cursuri cu prezența fizică și în scenariul roșu. Inspectorul general al Capitalei: Deocamdată se merge pe ordinul în vigoare,"El a afirmat că, în calitate de ministru al Educaţiei, o să susţină principiul că ""şcolile se închid ultimele şi se deschid primele"".",1
TVR,Klaus Iohannis: Reanalizarea Legilor Justiţiei nu mai poate fi amânată,"""În anul 2020, cetăţenii şi-au exprimat fără echivoc, prin vot, opţiunea pentru reforme şi consolidarea principiilor statului de drept. În acest context, reanalizarea Legilor Justiţiei nu mai poate fi amânată. Am încredere că în perioada următoare cadrul care reglementează activitatea Justiţiei din România va redeveni unul predictibil, în acord cu standardele unui stat european. Pentru aceasta sunt necesare dezbateri ample în Parlament, la care să participe nu doar reprezentanţii profesiilor implicate în actul de justiţie, ci şi reprezentanţi ai mediului universitar sau profesionişti din domeniul drepturilor omului"", a afirmat şeful statului la evenimentul de prezentare a raportului de activitate a Înaltei Curţi de Casaţie şi Justiţie de anul trecut.",1
